114.4	23.6	30.5	22	59.5	50	30.4	90.8	24.7	5.8	0	13.7	2.5	27.6	55.5	43.2	90.9	58.5	33.2	53.6	7.9	42.5	78.1	66.1	106.7	110	18.1	40.9	53.1	53.3	96.1	96.2	83	47.6	67.8	74.3	32.1	23.4	79.7	22.7	29.3	100	105.3	0	68.9	77.9
128	37.1	17.5	33.4	71	63.6	17.4	102.3	38.3	8.6	13.5	0	13.9	31.7	42.5	56.8	104.9	72.1	44.6	65.1	19.4	54	89.6	77.5	118.1	121.5	29.5	52.3	64.6	64.7	107.5	107.6	94.5	61.2	66.7	61.4	45.7	10.5	93.7	23.3	40.8	111.4	116.7	13.5	82.9	89.3
116.6	25.8	30.8	19.6	57.1	52.2	30.7	88.4	26.9	6.1	2.2	14	0	27.9	55.8	45.4	93.1	60.7	30.8	51.3	5.5	40.2	75.8	63.7	104.3	107.7	15.7	38.5	50.7	50.9	93.7	93.8	80.6	49.8	70	74.7	34.3	23.7	81.9	23.1	26.9	97.6	102.9	2.2	71.1	75.5
141.9	51	48.4	22.5	55.6	77.5	48.3	86.9	52.2	23.7	27.4	31.6	27.8	0	73.4	70.7	118.4	86	33.1	49.7	33.3	38.6	74.2	62.1	102.7	106.1	11.9	36.9	49.2	49.4	92.2	92.2	79.1	75.1	97.6	92.3	59.6	41.4	107.1	40.7	23.2	96	101.4	27.4	96.4	74
110.8	62	27.1	77.1	114.6	37.7	25.1	145.9	63.4	52.2	57.2	46.5	57.5	75.3	0	51.2	62.4	54.9	88.2	108.7	63	97.6	133.2	121.1	161.7	165.1	73.1	95.9	108.2	108.3	151.1	151.2	138.1	45.1	24.2	18.9	61.7	34.1	51.2	66.9	84.4	155	160.4	57.2	40.4	133
93.6	22.6	64.7	63.1	100.6	28.5	62.6	131.9	23.9	46.8	41.4	54.8	43.5	68.7	69.8	0	69.4	37.7	74.2	94.7	49	83.6	119.2	107.1	147.7	151.1	59.1	81.9	94.2	94.4	137.1	137.2	124.1	26.8	46.2	66.3	10.6	64.5	58.1	63.8	70.4	141	146.4	41.4	47.4	119
114	72.1	89.5	112.6	150.2	40.9	87.5	181.5	73.5	114.6	91	108.9	93.1	137.7	62.4	54.4	0	58.1	123.8	144.3	98.6	133.2	168.8	156.7	197.3	200.7	108.7	131.5	143.8	143.9	186.7	186.8	173.7	48.3	42.4	62.6	59.2	96.5	11.6	129.2	120	190.6	195.9	91	25.2	168.5
55.7	39.7	81.7	80.2	117.7	18	79.7	149	41	63.9	58.5	71.9	60.6	85.8	54.6	17.1	57.8	0	91.3	111.8	66.1	100.7	136.3	124.2	164.8	168.2	76.2	99	111.3	111.4	154.2	154.3	141.2	12.4	34.7	54.8	27.7	88.7	46.6	80.9	87.5	158.1	163.5	58.5	35.9	136.1
147.3	56.4	61.5	14.3	48.4	82.9	61.4	79.7	57.6	36.8	32.9	44.7	30.8	33.8	86.5	76.1	123.8	91.4	0	42.5	25.2	31.4	67	54.9	95.5	98.9	21.5	29.7	42	42.1	84.9	85	71.9	80.5	100.6	105.3	65	54.4	112.6	53.7	18.4	88.8	94.2	32.9	101.8	66.8
167.8	76.9	82	32.2	25.1	103.4	81.9	37.2	78.1	57.3	53.4	65.2	51.3	50.4	107	96.6	144.3	111.9	42.5	0	45.7	11.1	24.5	12.4	53	56.4	38.1	31.1	11.4	44.3	42.4	42.5	29.4	101	121.1	125.8	85.5	74.9	133.1	74.2	34.5	46.3	51.7	53.4	122.3	24.3
122.1	31.2	36.2	14.1	51.6	57.7	36.2	82.9	32.4	11.6	7.6	19.5	5.6	33.4	61.2	50.9	98.6	66.2	25.2	45.7	0	34.6	70.2	58.1	98.7	102.1	10.3	32.9	45.2	45.4	88.2	88.2	75.1	55.3	75.4	80.1	39.8	29.2	87.4	28.5	21.4	92	97.4	7.6	76.6	70
156.7	65.8	70.9	21.1	39.4	92.3	70.8	48.3	67	46.2	42.3	54.1	40.2	39.3	95.9	85.5	133.2	100.8	31.4	11.1	34.6	0	35.6	23.5	64.1	67.5	27	20	10.6	33.2	53.5	53.6	40.5	89.9	110	114.7	74.4	63.8	122	63.1	23.4	57.4	62.8	42.3	111.2	35.4
192.3	101.4	106.5	56.7	49.2	127.9	106.4	12.7	102.6	81.8	77.9	89.7	75.8	74.9	131.5	121.1	168.8	136.4	67	24.5	70.2	35.6	0	17.4	28.5	31.9	62.6	55.6	35.9	68.8	66.5	73.2	53.5	125.5	145.6	150.3	110	99.4	157.6	98.7	59	21.8	27.2	77.9	146.8	0.2
180.2	89.3	94.4	44.6	37.1	115.8	94.3	30.1	90.5	69.7	65.8	77.6	63.7	62.9	119.4	109	156.7	124.3	54.9	12.4	58.1	23.5	17.4	0	46	49.4	50.5	43.5	23.8	56.7	54.4	90.1	41.4	113.4	133.5	138.2	97.9	87.3	145.5	86.6	46.9	39.3	44.6	65.8	134.7	17.2
221.8	130.9	136	86.2	78.7	157.4	135.9	16.8	132.1	111.3	107.4	119.2	105.3	104.5	161	150.6	198.3	165.9	96.5	54	99.7	65.1	29.5	47	0	6.6	92.1	85.1	65.4	98.3	96.1	102.7	83	155	175.1	179.8	139.5	128.9	187.1	128.2	88.5	8.3	22.5	107.4	176.3	29.8
225.2	134.3	139.4	89.6	82.1	160.8	139.3	20.2	135.5	114.7	110.8	122.6	108.7	107.8	164.4	154	201.7	169.3	99.9	57.4	103.1	68.5	32.9	50.3	6.6	0	95.5	88.5	68.8	101.7	99.4	106.1	86.4	158.4	178.5	183.2	142.9	132.3	190.5	131.6	91.9	10.1	29.2	110.8	179.7	33.1
132.2	41.3	46.4	10.9	44	67.8	46.3	75.3	42.5	21.7	17.8	29.6	15.7	11.9	71.4	61	108.7	76.3	21.5	38.1	10.4	27	62.6	50.5	91.1	94.5	0	25.3	37.6	37.8	80.5	80.6	67.5	65.4	85.5	90.2	49.9	39.3	97.5	38.6	11.6	84.4	89.8	17.8	86.7	62.4
155	64.1	69.2	19.4	37.8	90.6	69.1	68.2	65.3	44.5	40.6	52.4	38.5	37.7	94.2	83.8	131.5	99.1	29.7	31.1	32.9	20	55.6	43.5	84.1	87.5	25.3	0	30.5	31.5	73.5	73.6	60.4	88.2	108.3	113	72.7	62.1	120.3	61.4	13	77.4	82.7	40.6	109.5	55.3
167.3	76.4	81.4	31.6	18.8	102.9	81.4	48.5	77.6	56.8	52.8	64.7	50.8	49.9	106.4	96.1	143.8	111.4	42	11.4	45.2	10.6	35.9	23.8	64.4	67.8	37.6	30.5	0	43.8	53.8	53.9	40.7	100.5	120.6	125.3	85	74.4	132.5	73.7	34	57.7	63	52.8	121.8	35.6
167.4	76.6	81.6	31.8	10.2	103	81.5	81.5	77.7	56.9	53	64.8	50.9	50.1	106.6	96.2	143.9	111.5	42.1	44.3	45.4	33.2	68.8	56.7	97.3	100.7	37.8	31.5	43.8	0	42.4	83.6	29.4	100.6	120.8	125.5	85.1	74.5	132.7	73.9	34.1	90.6	96	53	122	68.6
210.2	119.4	124.4	74.6	32.2	145.8	124.3	79.2	120.5	99.7	95.8	107.6	93.7	92.9	149.4	139	186.7	154.3	84.9	42.4	88.2	53.5	66.5	54.4	95.1	98.4	80.6	73.5	53.8	42.6	0	15.7	13.4	143.4	163.6	168.2	127.9	117.3	175.5	116.7	76.9	88.3	93.7	95.8	164.7	66.3
235.1	119.4	124.4	74.6	77	145.9	124.4	85.9	120.6	99.8	95.8	107.7	93.8	92.9	149.4	139.1	186.8	154.4	85	42.5	88.2	53.6	73.2	90.1	101.7	105.1	80.6	73.5	53.8	83.6	15.7	0	19.4	143.4	163.6	168.3	128	117.4	175.5	116.7	77	95	100.4	95.8	164.8	73
197.2	106.3	111.3	61.5	19.2	132.8	111.3	66.2	107.5	86.6	82.7	94.6	80.7	79.8	136.3	126	173.7	141.3	71.9	29.4	75.1	40.5	53.5	41.4	82	85.4	67.5	60.4	40.7	29.6	13.4	19.4	0	130.3	150.5	155.2	114.9	104.3	162.4	103.6	63.9	75.3	80.6	82.7	151.7	53.2
68.6	29.1	72.1	69.6	107.1	8.4	70.1	138.4	30.5	53.4	47.9	61.3	50.1	75.2	45	6.5	48.2	12.7	80.7	101.2	55.5	90.1	125.7	113.6	154.2	157.6	65.6	88.4	100.7	100.9	143.6	143.7	130.6	0	25	45.2	17.1	79.1	37	70.3	76.9	147.5	152.9	47.9	26.2	125.5
90.9	49	51.3	101.3	138.8	17.7	49.3	170.1	50.3	76.4	81.4	70.7	81.7	99.5	24.2	31.2	42.4	35	112.4	132.9	87.2	121.8	157.4	145.3	185.9	189.3	97.3	120.1	132.4	132.5	175.3	175.4	162.3	25.1	0	24.4	36	58.3	31.2	91.1	108.6	179.2	184.6	81.4	20.5	157.2
111	69.1	46	95.9	133.4	37.9	43.9	164.7	70.5	71	76	65.4	76.4	94.1	18.9	51.4	62.6	55.1	107.1	127.6	81.8	116.5	152.1	140	180.6	184	92	114.8	127	127.2	170	170.1	156.9	45.2	24.4	0	56.2	52.9	51.4	85.7	103.2	173.9	179.2	76	40.6	151.8
84	13.3	56.5	53.9	91.4	18.3	54.5	122.7	14.7	37.6	32.2	45.5	34.3	59.5	61.7	12.8	59.2	28.1	65	85.5	39.8	74.4	110	97.9	138.5	141.9	49.9	72.7	85	85.1	127.9	128	114.9	17.2	36.1	56.2	0	63.5	48	54.6	61.2	131.8	137.1	32.2	37.3	109.7
143	46.8	7.2	43.1	80.7	69.9	7.1	112	48	18.3	23.2	12.6	23.6	41.4	32.2	66.5	94.6	87.1	54.3	74.8	29.1	63.7	99.3	87.2	127.8	131.2	39.2	62	74.3	74.4	117.2	117.3	104.2	70.8	56.4	51.1	55.4	0	83.4	33	50.4	121.1	126.4	23.2	72.6	99
102.8	60.9	78.3	101.4	138.9	29.7	76.2	170.2	62.3	103.3	79.7	97.7	81.9	126.4	51.1	43.2	11.6	46.9	112.6	133.1	87.3	122	157.6	145.5	186.1	189.5	97.5	120.3	132.5	132.7	175.5	175.6	162.4	37.1	31.2	51.3	48	85.2	0	118	108.7	179.4	184.7	79.7	14	157.3
137	46.1	40	42.5	80	72.6	39.9	111.3	47.3	17.6	22.6	23.2	22.9	40.7	65	65.8	127.4	81.1	53.6	74.1	28.4	63	98.6	86.5	127.1	130.5	38.5	61.3	73.6	73.8	116.5	116.6	103.5	70.2	89.2	83.9	54.7	33	116.2	0	49.8	120.4	125.8	22.6	105.4	98.4
143.6	52.7	57.8	8	40.4	79.2	57.7	71.7	53.9	33.1	29.2	41	27.1	23.9	82.8	72.4	120.1	87.7	18.6	34.5	21.5	23.4	59	46.9	87.5	90.9	11.6	13	34	34.1	76.9	77	63.9	76.8	96.9	101.6	61.3	50.7	108.9	50	0	80.8	86.1	29.2	98.1	58.7
215.1	124.2	129.3	79.5	72	150.7	129.2	10.1	125.4	104.6	100.7	112.5	98.6	97.8	154.3	143.9	191.6	159.2	89.8	47.3	93	58.4	22.8	40.3	8.3	10.1	85.4	78.4	58.7	91.6	89.3	96	76.3	148.3	168.4	173.1	132.8	122.2	180.4	121.5	81.8	0	22.3	100.7	169.6	23.1
219.4	128.6	133.6	83.8	76.3	155	133.5	14.5	129.7	108.9	105	116.8	102.9	102.1	158.6	148.2	195.9	163.5	94.1	51.6	97.4	62.7	27.1	44.6	22.5	29.2	89.8	82.7	63	96	93.7	100.4	80.6	152.6	172.8	177.5	137.1	126.5	184.7	125.9	86.1	22.3	0	105	174	27.4
114.4	23.6	30.5	22	59.5	50	30.4	90.8	24.7	5.8	0	13.7	2.5	27.6	55.5	43.2	90.9	58.5	33.2	53.6	7.9	42.5	78.1	66.1	106.7	110	18.1	40.9	53.1	53.3	96.1	96.2	83	47.6	67.8	74.3	32.1	23.4	79.7	22.7	29.3	100	105.3	0	68.9	77.9
92.1	50.2	67.5	90.7	128.2	18.9	65.5	159.5	51.5	92.6	69	86.9	71.1	115.7	40.4	32.4	25.2	36.2	101.8	122.3	76.6	111.2	146.8	134.7	175.3	178.7	86.7	109.5	121.8	122	164.7	164.8	151.7	26.3	20.4	40.6	37.3	74.5	14	107.3	98	168.6	174	69	0	146.6
192	101.2	106.2	56.4	48.9	127.6	106.1	12.9	102.3	81.5	77.6	89.4	75.5	74.7	131.2	120.8	168.5	136.1	66.7	24.3	70	35.4	0.2	17.2	28.8	32.2	62.4	55.3	35.6	68.6	66.3	73	53.2	125.2	145.4	150.1	109.7	99.1	157.3	98.5	58.7	22.1	27.4	77.6	146.6	0
